index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
549725,1107,3,20/05/2015,669,1,1,0,0,6430.989
611702,830,2,23/06/2015,498,1,0,0,0,4642.455
1546,433,4,26/02/2015,577,1,0,0,0,5108.768
339252,966,1,01/09/2014,743,1,1,0,0,7086.9546
176007,1111,2,15/04/2014,622,1,1,0,1,6867.961
578159,697,3,07/05/2014,1075,1,1,0,0,9957.084
557685,418,6,16/05/2015,323,1,0,0,0,3006.9656
639323,796,6,09/03/2013,374,1,0,0,0,3174.9043
162846,839,4,18/09/2014,724,1,1,0,0,6041.0645
672996,140,4,03/04/2014,1070,1,1,0,0,9161.035
573776,740,3,30/01/2013,333,1,0,0,0,3938.1616
689865,886,4,29/08/2013,602,1,1,0,1,6097.1274
627774,56,1,01/07/2013,526,1,1,0,0,6573.905
160350,136,7,08/06/2014,0,0,0,0,0,63.621223
506441,803,2,20/05/2014,453,1,1,0,0,5367.426
632587,963,3,15/01/2014,915,1,0,0,0,7108.5083
77947,787,2,07/05/2013,1095,1,0,0,0,8717.224
134563,421,7,07/09/2014,0,0,0,0,0,-143.73647
649427,995,5,06/02/2015,903,1,1,0,0,9388.622
593282,264,3,15/07/2015,984,1,1,0,0,8169.775
395721,719,5,19/04/2013,401,1,0,0,0,4084.3977
243440,721,4,21/02/2013,706,1,1,0,0,7168.5117
144561,183,4,26/02/2015,556,1,0,0,0,5119.2266
301229,13,4,28/11/2013,303,1,0,0,0,3762.4778
660955,363,7,19/10/2014,0,0,0,0,0,-94.87379
125428,816,1,02/06/2014,988,1,1,0,0,11696.318
174794,136,4,15/01/2015,390,1,1,0,0,4792.6123
695627,809,4,26/02/2015,655,1,0,0,0,6823.6177
339328,907,6,29/06/2013,950,1,0,0,0,8458.812
124189,582,2,17/02/2015,383,1,1,0,0,4292.366
463421,1069,5,07/03/2014,718,1,1,0,0,6872.1406
523270,1030,7,16/11/2014,0,0,0,0,0,0.4787576
47227,309,3,15/04/2015,592,1,1,0,0,7013.4004
666364,1104,6,05/01/2013,470,1,0,0,0,5096.3584
445693,1100,3,28/08/2013,661,1,1,0,1,5568.0806
230779,1110,6,19/07/2014,346,1,0,0,0,3722.606
459926,856,3,14/05/2014,839,1,0,0,0,6772.045
335500,242,4,12/12/2013,358,1,0,0,0,3822.8625
567912,231,4,30/07/2015,508,1,1,0,0,6776.5444
453439,235,7,27/07/2014,0,0,0,0,0,22.495478
347284,306,2,28/07/2015,571,1,1,0,0,6274.8735
554803,1050,4,30/04/2015,739,1,1,0,0,6981.0083
326233,290,5,17/01/2014,674,1,0,0,0,5689.1016
344381,409,1,19/01/2015,541,1,0,0,0,5240.8877
31401,898,1,15/12/2014,1300,1,1,0,0,14415.471
98637,338,3,08/10/2014,643,1,1,0,0,6474.2764
190690,856,7,10/11/2013,0,0,0,0,0,-4.667873
263388,924,5,11/07/2014,413,1,0,0,1,4087.182
181343,1024,2,09/04/2013,796,1,1,0,1,7943.866
184899,625,7,05/07/2015,0,0,0,0,0,34.14858
249390,809,1,03/11/2014,1197,1,1,0,0,14090.423
468784,272,2,11/11/2014,731,1,1,0,0,7102.7827
247499,722,2,02/06/2015,1893,1,1,0,0,13053.581
209859,896,3,03/06/2015,1059,1,1,0,0,8616.204
625193,50,3,29/01/2014,244,1,0,0,0,2911.2285
621314,337,3,29/01/2014,317,1,0,0,0,3553.0981
485645,1011,6,13/09/2014,1082,1,0,0,0,8699.004
335394,932,5,14/03/2014,755,1,0,0,0,6490.586
598856,54,5,07/02/2014,812,1,1,0,1,8783.78
600776,841,7,27/04/2014,0,0,0,0,0,-190.4349
245080,662,5,04/07/2014,701,1,1,0,0,6808.062
531341,103,7,07/06/2015,0,0,0,0,0,42.75965
539388,579,4,04/04/2013,847,1,0,0,1,6622.0464
266028,565,5,26/04/2013,797,1,1,0,0,6917.2725
483209,530,2,22/10/2013,740,1,1,0,0,7655.1514
606100,501,2,02/04/2013,651,1,0,0,1,5706.4146
320140,622,3,21/05/2014,396,1,1,0,0,4347.151
415060,1042,1,25/03/2013,665,1,1,0,1,6967.6143
703821,210,5,29/11/2013,352,1,0,0,0,3236.968
317926,661,4,02/01/2014,522,1,0,0,1,4782.102
505244,650,7,22/03/2015,0,0,0,0,0,-19.767738
30685,1068,1,06/04/2015,0,0,0,b,1,183.02824
444838,867,4,03/07/2014,435,1,1,0,0,5438.8584
439490,444,7,12/04/2015,0,0,0,0,0,-132.31248
603671,74,2,16/06/2015,1006,1,1,0,0,9415.206
421947,4,5,31/10/2014,1453,1,0,0,1,10016.792
155096,61,3,24/07/2013,426,1,0,0,0,4490.1313
596897,732,7,25/05/2014,298,1,0,0,0,2802.9194
623175,356,3,06/11/2013,430,1,1,0,0,5347.3193
676572,449,5,19/04/2013,1446,1,0,0,0,9951.855
10811,307,2,23/06/2015,292,1,0,0,0,2599.651
74280,379,4,22/05/2014,491,1,1,0,0,5042.3315
210489,980,1,03/06/2013,857,1,1,0,0,10581.833
515329,656,6,25/07/2015,350,1,0,0,0,3109.5374
76938,972,6,30/11/2013,234,1,0,0,0,1832.4573
326894,537,7,31/05/2015,0,0,0,0,0,-100.08397
9482,904,4,09/04/2015,406,1,0,0,1,4248.1616
183544,893,3,03/04/2013,878,1,0,0,1,7131.6733
663497,609,6,05/04/2014,308,1,0,0,0,2912.7705
36027,219,5,07/02/2014,388,1,1,0,0,3884.5798
656404,553,2,19/02/2013,521,1,1,0,0,5470.2466
135898,805,2,01/04/2014,533,1,1,0,0,6804.614
12464,391,3,04/02/2015,701,1,1,0,0,7500.9414
129443,998,1,29/06/2015,624,1,1,0,0,7307.2485
615487,246,7,12/05/2013,0,0,0,0,0,81.02189
366623,374,5,06/12/2013,737,1,1,0,0,9291.347
78022,183,5,25/01/2013,524,1,1,0,0,5799.375
224450,788,2,18/02/2014,1965,1,1,0,0,20991.215
547261,154,7,04/05/2014,0,0,0,0,0,114.79575
40448,824,1,15/06/2015,1156,1,1,0,0,12319.134
621337,367,5,31/01/2014,527,1,0,0,0,5551.155
80988,637,6,10/01/2015,574,1,0,0,0,6254.8765
468997,939,1,23/09/2013,631,1,1,0,0,7670.7427
522486,995,6,23/05/2015,687,1,0,0,0,7371.149
10917,201,2,15/01/2013,274,1,0,0,0,2476.999
431919,146,7,28/07/2013,0,0,0,0,0,3.2484374
500185,536,3,03/07/2013,869,1,1,0,0,8091.6187
29513,600,6,20/07/2013,551,1,0,0,0,5294.3237
153649,956,5,14/11/2014,492,1,1,0,0,4993.9805
236471,978,1,30/09/2013,1129,1,0,0,0,8518.282
32236,481,5,24/01/2014,496,1,1,0,0,5360.4565
372974,756,4,05/03/2015,2282,1,1,0,0,16215.934
577175,472,4,29/05/2014,0,0,0,a,0,-218.80675
329817,26,2,14/01/2014,373,1,0,0,0,3912.3022
53909,44,1,29/04/2013,844,1,1,0,0,8835.326
6448,1069,3,20/03/2013,1156,1,1,0,0,9962.994
428696,783,5,22/08/2014,753,1,1,0,1,6840.9946
13686,113,6,03/05/2014,688,1,0,0,0,6583.7544
282450,572,6,05/01/2013,540,1,0,0,0,6362.6997
409269,938,1,24/02/2014,917,1,0,0,0,7421.7524
555139,948,1,11/08/2014,1649,1,0,0,1,4459.582
706632,1047,3,10/06/2015,461,1,0,0,0,4694.6494
486516,431,5,24/05/2013,926,1,0,0,0,8701.927
446404,784,5,29/08/2014,1006,1,0,0,0,8072.0244
15973,969,7,14/07/2013,0,0,0,0,0,-133.54109
212743,696,7,31/08/2014,0,0,0,0,0,101.09491
500718,820,7,14/06/2015,0,0,0,0,0,223.60501
281863,748,1,20/05/2013,0,0,0,a,0,58.16628
481236,403,2,26/02/2013,731,1,0,0,0,6031.5127
95203,939,7,01/09/2013,0,0,0,0,0,102.11972
419964,999,5,25/07/2014,613,1,0,0,1,6079.087
337553,130,7,06/04/2014,0,0,0,0,0,-28.133894
436438,270,4,25/07/2013,990,1,0,0,1,6958.451
275882,691,7,13/04/2014,0,0,0,0,0,17.781887
246799,934,6,21/03/2015,480,1,0,0,0,4628.4565
657601,302,7,15/02/2015,0,0,0,0,0,-53.012447
50257,449,6,28/09/2013,1154,1,0,0,0,8248.173
104141,628,7,30/06/2013,0,0,0,0,0,-66.73831
414954,845,7,10/11/2013,0,0,0,0,0,190.39162
81798,876,2,17/09/2013,1058,1,0,0,0,7498.776
476363,126,7,03/11/2013,0,0,0,0,0,-25.137156
612852,460,3,20/11/2013,326,1,1,0,0,4160.511
629941,621,3,20/05/2015,876,1,1,0,0,7790.722
261810,213,7,17/08/2014,0,0,0,0,0,105.2596
360652,448,7,22/12/2013,0,0,0,0,0,232.93181
366244,162,5,22/08/2014,604,1,1,0,1,7186.7104
393857,72,2,05/02/2013,613,1,1,0,0,6575.4453
702818,818,3,04/09/2013,560,1,0,0,0,4802.2295
115598,1011,2,23/04/2013,1032,1,1,0,0,9965.028
427881,484,1,17/03/2014,759,1,1,0,0,8283.574
364136,505,6,05/04/2014,465,1,0,0,0,4727.3467
65907,876,6,16/05/2015,338,1,0,0,0,3224.2134
247451,28,3,05/06/2013,604,1,1,0,0,6048.4175
594692,904,3,05/03/2014,507,1,1,0,1,6070.3535
162416,822,1,19/01/2015,528,1,0,0,0,4991.51
202080,220,7,28/09/2014,0,0,0,0,0,-65.743706
550061,37,2,21/01/2014,455,1,1,0,0,5157.7144
335515,527,3,29/07/2015,894,1,1,0,1,9184.224
616399,521,3,10/07/2013,324,1,0,0,1,3433.0273
85815,432,6,11/07/2015,1027,1,0,0,0,8877.304
358582,632,3,11/06/2014,900,1,0,0,0,7187.73
494324,163,6,27/04/2013,644,1,0,0,0,5848.9233
371426,1004,1,25/11/2013,418,1,0,0,0,4045.7207
166751,381,5,03/04/2015,0,0,1,b,0,-135.82913
357734,85,4,30/05/2013,968,1,1,0,0,7412.3154
661827,363,4,02/04/2015,1220,1,1,0,1,10548.878
7920,951,6,30/05/2015,801,1,0,0,0,7764.558
198920,166,3,07/05/2014,748,1,1,0,0,6736.9
419256,722,6,04/07/2015,1123,1,0,0,0,9733.089
173577,229,2,03/03/2015,819,1,1,0,0,8598.379
656213,663,5,31/10/2014,861,1,0,0,0,7143.488
430731,758,4,14/02/2013,644,1,0,0,0,4931.047
380926,837,1,01/06/2015,741,1,1,0,0,7570.795
45735,621,3,29/07/2015,765,1,1,0,1,7896.2695
599805,954,2,05/02/2013,937,1,1,0,0,8417.551
672874,12,3,13/05/2015,958,1,0,0,0,6999.8013
630819,903,1,05/05/2014,915,1,1,0,0,10707.165
330973,813,1,06/10/2014,786,1,1,0,0,6833.005
648701,114,6,06/12/2014,635,1,0,0,0,6549.949
368461,925,5,25/01/2013,923,1,1,0,0,6920.5493
626276,396,1,20/01/2014,1335,1,1,0,0,13157.137
181432,175,4,21/05/2015,668,1,1,0,0,6191.897
231774,449,1,02/03/2015,1844,1,1,0,0,15631.6
585916,505,5,29/08/2014,555,1,0,0,1,5343.9785
521548,225,4,16/07/2015,640,1,1,0,1,7185.451
335475,22,5,05/06/2015,614,1,1,0,1,6645.0977
158094,132,4,09/01/2014,617,1,1,0,0,6111.2
249145,531,7,14/06/2015,0,0,0,0,0,59.5313
44615,171,7,03/05/2015,0,0,0,0,0,-5.708084
7711,96,1,20/10/2014,753,1,1,0,1,8441.459
500382,855,3,01/04/2015,784,1,1,0,1,7957.6055
140666,527,3,22/01/2014,941,1,1,0,0,9458.682
265460,242,7,06/10/2013,0,0,0,0,0,-25.374613
462598,845,5,27/02/2015,376,1,0,0,0,4100.543
659955,318,2,30/07/2013,739,1,1,0,1,8517.941
46936,287,5,09/05/2014,839,1,1,0,0,8361.281
323712,211,1,14/07/2014,1654,1,1,0,1,17219.408
655364,494,3,26/06/2013,1040,1,0,0,1,7760.202
301458,445,7,21/06/2015,0,0,0,0,0,-126.11807
363362,632,3,12/03/2014,812,1,0,0,1,6619.2393
56611,110,6,30/08/2014,543,1,0,0,0,5046.2637
595823,725,2,26/05/2015,651,1,0,0,0,6018.4253
599966,836,6,18/04/2015,281,1,0,0,0,2388.9814
622282,894,4,27/03/2014,782,1,0,0,0,6488.51
304822,283,6,23/03/2013,663,1,0,0,0,6375.441
476796,763,1,06/04/2015,0,0,0,b,1,8.394122
108151,436,7,27/04/2014,0,0,0,0,0,-43.298866
591715,492,4,14/02/2013,1114,1,0,0,1,7879.527
262954,1063,7,19/01/2014,0,0,0,0,0,-83.37723
84909,234,6,09/05/2015,1191,1,0,0,0,11212.683
251008,632,7,21/06/2015,0,0,0,0,0,6.898572
702361,168,6,11/10/2014,453,1,0,0,0,4210.223
125381,1066,4,17/01/2013,981,1,0,0,0,7851.2173
526126,976,4,01/08/2013,831,1,1,0,1,7829.3804
240678,1003,5,28/03/2014,814,1,0,0,0,6172.5806
66723,53,2,18/03/2014,577,1,1,0,0,6501.292
594021,221,7,12/01/2014,0,0,0,0,0,-57.464653
644191,52,1,06/05/2013,439,1,0,0,0,5395.342
310118,364,1,08/07/2013,641,1,0,0,1,5045.2944
579143,429,5,15/05/2015,505,1,0,0,0,5052.5327
666912,85,3,11/02/2015,845,1,0,0,0,5832.3945
532480,709,5,22/08/2014,1369,1,1,0,1,10700.897
703698,711,6,08/02/2014,409,1,0,0,0,4743.583
238984,539,5,21/06/2013,1158,1,1,0,0,10923.231
307565,104,4,13/03/2014,1173,1,0,0,0,8312.782
656013,922,6,21/09/2013,748,1,0,0,0,6311.196
613562,717,2,07/05/2013,489,1,0,0,0,5024.017
409284,435,4,15/08/2013,412,1,1,0,1,3831.163
246305,1056,3,18/09/2013,270,1,0,0,0,2589.061
17834,1059,7,08/09/2013,0,0,0,0,0,24.55605
245499,1099,5,06/03/2015,881,1,1,0,0,7223.158
50468,763,2,02/04/2013,515,1,0,0,1,4879.463
301334,265,3,22/10/2014,540,1,1,0,1,5000.5576
422741,183,7,11/05/2014,0,0,0,0,0,54.41367
74037,1077,3,01/01/2014,0,0,0,a,1,21.941353
677146,474,7,26/10/2014,0,0,0,0,0,20.970232
169941,955,4,14/08/2014,462,1,0,0,1,4006.9275
318461,921,2,23/07/2013,1095,1,0,0,1,8172.9707
550813,526,1,04/05/2015,1917,1,1,0,0,16825.8
480049,724,7,06/10/2013,0,0,0,0,0,37.16608
61629,661,4,16/04/2015,566,1,1,0,0,6075.227
526986,409,2,14/01/2014,407,1,0,0,0,4509.793
136132,882,3,03/12/2014,832,1,1,0,0,8719.38
27649,570,3,26/02/2014,712,1,0,0,0,4659.9204
610794,670,2,17/03/2015,790,1,1,0,0,8574.234
346191,622,6,14/09/2013,264,1,0,0,0,2398.5881
540578,16,4,07/08/2014,783,1,1,0,1,7249.487
413277,949,7,24/08/2014,0,0,0,0,0,96.10062
509768,678,1,16/06/2014,1048,1,1,0,0,11303.54
360244,1107,5,30/01/2015,705,1,1,0,0,6500.3154
635087,931,4,28/02/2013,415,1,0,0,0,3838.5383
700895,650,5,27/03/2015,611,1,0,0,0,5590.208
463617,806,2,13/05/2014,437,1,0,0,0,4972.79
239841,181,3,01/07/2015,678,1,1,0,0,7160.4917
460499,258,1,18/05/2015,583,1,1,0,0,6554.2144
182936,233,1,16/09/2013,929,1,0,0,0,7526.2563
118742,969,5,10/05/2013,561,1,0,0,0,4325.1777
3551,722,4,02/07/2015,1466,1,1,0,0,10034.528
546034,544,4,30/10/2014,1887,1,0,0,1,13487.616
91359,148,5,06/12/2013,700,1,1,0,0,8394.555
339575,46,6,07/09/2013,610,1,0,0,0,5133.345
425320,319,2,19/08/2014,913,1,1,0,1,9624.764
355272,190,4,04/07/2013,657,1,1,0,0,7030.7847
168319,350,3,24/07/2013,427,1,0,0,1,4696.897
509645,4,5,19/07/2013,1215,1,1,0,1,9741.254
506622,4,6,20/07/2013,1106,1,0,0,0,8131.6143
263375,1069,6,07/03/2015,453,1,0,0,0,4434.957
680222,227,4,02/01/2014,511,1,0,0,1,5138.71
403687,237,3,20/08/2014,627,1,1,0,1,5579.27
444637,127,2,24/02/2015,501,1,0,0,0,4445.0063
300065,121,4,17/04/2014,722,1,1,0,0,7149.02
126403,1034,1,04/02/2013,1023,1,1,0,1,10760.812
152272,745,5,03/07/2015,720,1,1,0,0,7411.749
711099,254,2,14/01/2014,181,1,0,0,0,1746.3588
274656,472,6,28/09/2013,622,1,0,0,0,5138.5728
633059,101,7,20/10/2013,0,0,0,0,0,10.563385
239787,154,3,20/02/2013,631,1,1,0,0,7168.6646
686446,137,3,25/02/2015,858,1,0,0,0,6659.7725
255134,494,1,21/07/2014,1030,1,0,0,1,7761.3833
206954,188,5,20/06/2014,582,1,1,0,0,6320.6855
235512,652,1,27/07/2015,920,1,1,0,1,9884.403
228349,207,7,13/04/2014,0,0,0,0,0,-196.1819
142543,338,5,13/09/2013,696,1,1,0,0,6731.059
88665,407,1,21/10/2013,368,1,1,0,0,4603.738
330379,1071,4,20/06/2013,794,1,1,0,0,7256.8394
624962,167,7,16/06/2013,0,0,0,0,0,-8.500708
250174,366,6,18/05/2013,304,1,0,0,0,3260.5464
476372,446,4,28/03/2013,952,1,1,0,1,8347.396
482777,775,5,26/04/2013,609,1,1,0,0,5912.162
664203,30,5,26/09/2014,574,1,0,0,0,4879.7485
536039,1031,6,03/01/2015,359,1,0,0,0,3334.305
4020,731,6,12/10/2013,784,1,0,0,0,6994.407
523926,247,3,06/11/2013,710,1,1,0,0,8012.103
94607,1043,3,05/02/2014,1260,1,1,0,1,9755.442
476751,555,3,29/04/2015,482,1,1,0,0,5050.7334
399311,77,4,02/05/2013,840,1,1,0,0,8500.204
509374,34,2,19/02/2013,973,1,1,0,0,9152.6875
577346,315,3,22/05/2013,416,1,0,0,0,4028.366
372165,260,5,13/09/2013,942,1,1,0,0,7979.392
55388,472,3,10/07/2013,547,1,0,0,1,4610.414
395036,471,7,04/08/2013,0,0,0,0,0,-213.99892
304979,1064,1,30/06/2014,1529,1,1,0,0,15214.692
633231,357,4,07/02/2013,1129,1,1,0,1,9664.153
101274,461,2,02/04/2013,601,1,0,0,1,5380.58
108979,1047,7,20/04/2014,0,0,0,0,0,101.73909
479776,1046,3,02/07/2014,813,1,1,0,0,9034.943
405674,260,3,13/03/2013,913,1,0,0,0,7544.8633
310821,472,3,21/05/2014,657,1,1,0,0,6202.0347
200579,783,7,07/09/2014,0,0,0,0,0,-72.22181
527867,702,4,13/03/2014,267,1,0,0,0,2691.098
681429,1054,5,24/07/2015,565,1,0,0,1,5175.5977
593325,1014,4,21/11/2013,1459,1,1,0,0,13574.013
30299,373,3,30/04/2014,410,1,1,0,0,5624.198
303872,578,5,06/03/2015,741,1,1,0,0,7054.5376
422821,1018,6,26/04/2014,1212,1,0,0,0,9419.913
337059,864,6,27/04/2013,348,1,0,0,0,3064.5369
582365,706,1,25/11/2013,501,1,0,0,0,4762.5317
149762,624,1,03/03/2014,468,1,1,0,0,5754.521
503798,398,7,16/03/2014,0,0,0,0,0,-211.4041
61854,566,1,18/02/2013,674,1,1,0,0,6141.678
541328,1013,5,08/03/2013,508,1,1,0,0,5493.2104
613863,719,2,28/01/2014,342,1,0,0,0,3630.5305
165786,527,7,13/04/2014,0,0,0,0,0,-112.211266
198892,117,2,14/05/2013,614,1,1,0,0,6538.9663
521974,75,6,12/04/2014,637,1,0,0,0,6250.1235
409820,71,4,30/04/2015,997,1,1,0,0,8820.093
300901,287,3,06/02/2013,812,1,1,0,0,8238.586
332689,1088,6,25/01/2014,329,1,0,0,0,3063.1968
654840,68,5,22/08/2014,1115,1,1,0,1,8857.211
82557,983,7,14/04/2013,0,0,0,0,0,97.41964
599871,750,4,07/02/2013,408,1,1,0,0,4620.91
218963,769,3,15/05/2013,2871,1,1,0,0,11425.425
483056,446,7,14/09/2014,0,0,0,0,0,-112.43906
672363,785,1,30/12/2013,748,1,0,0,1,6825.632
616938,435,1,15/06/2015,500,1,1,0,0,5618.472
654373,948,2,30/04/2013,1896,1,1,0,0,8879.31
566821,876,1,28/04/2014,1354,1,1,0,0,12779.856
481841,1031,4,14/08/2014,334,1,0,0,1,3201.9353
237641,667,4,04/12/2014,909,1,1,0,0,10095.115
88406,838,3,28/01/2015,935,1,1,0,0,7979.9146
693234,72,7,10/11/2013,0,0,0,0,0,-62.244297
276679,934,3,29/01/2014,569,1,0,0,0,4878.542
482794,589,3,10/04/2013,0,0,1,0,0,27.536245
635692,962,4,07/11/2013,837,1,1,0,0,7463.0205
250018,304,7,18/05/2014,0,0,0,0,0,-53.83292
337406,930,6,16/08/2014,1204,1,0,0,0,6754.0347
171563,901,2,15/10/2013,509,1,0,0,1,4796.4507
402845,961,3,25/02/2015,517,1,0,0,0,4554.0327
553647,288,5,07/06/2013,373,1,1,0,0,4522.8677
691425,342,2,04/02/2014,889,1,1,0,0,9061.899
200764,526,1,25/05/2015,0,0,0,a,0,59.358616
374868,950,5,03/01/2014,583,1,0,0,1,5596.501
416376,854,1,27/07/2015,717,1,1,0,1,7927.633
642233,362,2,01/04/2014,1228,1,1,0,0,10390.775
678222,171,3,11/12/2013,837,1,0,0,0,7634.4204
30597,155,2,11/02/2014,553,1,0,0,0,5421.001
656678,792,6,04/10/2014,640,1,0,0,0,6172.9995
690274,147,1,09/02/2015,807,1,0,0,0,6452.3813
557148,606,4,05/03/2015,611,1,1,0,0,6034.012
28830,39,3,17/07/2013,768,1,1,0,0,7488.5386
104652,754,1,23/03/2015,820,1,0,0,0,7489.2324
158339,33,4,11/06/2015,722,1,0,0,0,6921.5815
511798,492,6,26/01/2013,1086,1,0,0,0,8003.057
636170,611,4,02/04/2015,517,1,1,0,1,5970.4683
448094,548,3,18/03/2015,458,1,1,0,0,6105.841
113654,81,5,19/04/2013,472,1,0,0,0,4929.012
184165,866,7,17/03/2013,0,0,0,0,0,347.8835
469759,990,1,19/05/2014,685,1,1,0,0,7093.322
588242,837,4,11/06/2015,525,1,0,0,0,4221.1226
397108,515,2,19/03/2013,727,1,1,0,0,7761.544
578340,1052,1,27/07/2015,839,1,1,0,1,9068.511
537558,3,7,02/03/2014,0,0,0,0,0,-20.699293
113977,540,5,30/01/2015,428,1,1,0,0,5270.1396
345729,907,6,26/07/2014,785,1,0,0,0,6950.414
284115,438,5,12/04/2013,542,1,1,0,0,5550.495
468957,149,6,23/11/2013,351,1,0,0,0,3427.9946
543950,462,2,01/07/2014,901,1,1,0,0,8510.497
382630,744,1,12/08/2013,937,1,1,0,1,9995.085
427328,1072,2,14/04/2015,774,1,1,0,0,7445.9956
486264,599,3,01/10/2014,918,1,1,0,0,8009.921
662237,519,2,11/02/2014,449,1,0,0,0,4357.2646
202580,873,7,31/08/2014,0,0,0,0,0,8.569112
180461,286,6,18/01/2014,176,1,0,0,0,2071.353
678841,524,1,18/02/2013,989,1,1,0,0,11664.969
673535,269,5,19/07/2013,1365,1,1,0,0,10878.238
73212,795,7,28/04/2013,0,0,0,0,0,-121.30424
583214,920,5,30/08/2013,514,1,1,0,1,5486.727
129786,80,6,19/04/2014,817,1,0,0,0,9213.711
472198,949,4,05/09/2013,447,1,0,0,0,4404.648
68155,963,1,29/06/2015,1421,1,1,0,0,14349.786
140712,360,4,10/10/2013,686,1,1,0,1,7010.2266
550300,491,4,23/04/2015,384,1,0,0,0,3880.6313
154764,976,7,03/11/2013,0,0,0,0,0,-20.993942
9236,226,3,03/09/2014,735,1,1,0,1,7844.0483
436360,527,6,24/01/2015,782,1,0,0,0,7457.109
254663,873,6,28/02/2015,245,1,0,0,0,2259.303
504803,1113,6,07/12/2013,718,1,0,0,0,8397.618
254633,886,5,27/09/2013,663,1,1,0,0,6370.7124
124125,1001,6,23/05/2015,398,1,0,0,0,4074.2395
113250,966,5,21/06/2013,668,1,1,0,0,5730.702
464843,244,6,14/02/2015,545,1,0,0,0,5175.0054
583922,323,4,05/12/2013,836,1,1,0,0,9636.575
699407,716,7,12/04/2015,0,0,0,0,0,41.614635
430404,703,2,22/07/2014,285,1,0,0,1,2760.0625
520160,851,7,22/06/2014,0,0,0,0,0,-15.378912
571951,683,3,14/08/2013,1021,1,1,0,0,8871.478
50102,93,6,04/05/2013,331,1,0,0,0,3107.3152
219197,337,6,13/07/2013,393,1,0,0,1,4109.287
252747,210,7,13/01/2013,0,0,0,0,0,-188.79657
388274,490,3,27/02/2013,967,1,0,0,0,6749.69
110640,717,7,26/04/2015,0,0,0,0,0,41.614635
615840,604,1,06/05/2013,565,1,0,0,0,5807.5522
686773,134,4,01/08/2013,528,1,1,0,1,5466.995
562886,608,1,15/06/2015,1316,1,1,0,0,14533.547
491639,22,6,30/05/2015,410,1,0,0,0,4012.7056
145773,586,3,21/05/2014,2362,1,1,0,0,16816.223
336367,67,4,13/06/2013,722,1,0,0,0,6472.773
635521,284,2,08/04/2014,326,1,0,0,0,3355.3901
526873,999,4,17/10/2013,609,1,0,0,0,5467.7725
9937,603,5,03/05/2013,1004,1,1,0,0,8904.181
219325,46,3,11/03/2015,520,1,0,0,0,4242.8174
193821,489,6,18/01/2014,294,1,0,0,0,2808.3506
348109,1070,1,04/02/2013,1005,1,1,0,0,10155.517
534540,417,1,16/03/2015,1064,1,1,0,0,10440.405
379355,810,1,04/08/2014,571,1,1,0,1,6830.1885
113543,162,4,15/08/2013,603,1,1,0,1,7208.4
408180,27,1,17/06/2013,1336,1,1,0,0,13811.696
394875,1060,3,30/04/2014,1305,1,1,0,0,11231.536
304146,175,1,08/04/2013,839,1,1,0,0,8475.572
602496,901,3,12/06/2013,568,1,0,0,0,5333.348
59053,854,1,10/02/2014,523,1,0,0,0,4372.0703
504020,359,6,27/09/2014,578,1,0,0,0,5471.068
32633,1049,7,17/05/2015,0,0,0,0,0,117.61595
218403,104,1,16/03/2015,1414,1,1,0,0,12264.097
685784,582,1,04/08/2014,1129,1,1,0,1,10617.713
341957,59,6,19/01/2013,260,1,0,0,0,2490.2239
286953,114,4,22/01/2015,435,1,0,0,0,4122.6025
641499,656,4,17/10/2013,308,1,0,0,1,2980.7366
160215,513,4,25/07/2013,1878,1,0,0,1,14689.759
314108,354,6,07/09/2013,757,1,0,0,0,7101.4907
636274,366,7,13/07/2014,0,0,0,0,0,151.51492
539403,272,3,20/02/2013,712,1,1,0,0,6686.4624
309448,856,2,11/03/2014,847,1,0,0,1,6710.9106
274443,1083,2,18/02/2014,353,1,1,0,0,5523.2075
256284,730,6,21/09/2013,899,1,0,0,0,7710.738
57904,836,3,30/07/2014,752,1,1,0,1,7069.456
579998,325,7,16/11/2014,0,0,0,0,0,-7.1937466
45647,472,7,12/07/2015,0,0,0,0,0,-194.23235
471976,432,5,17/01/2014,1316,1,0,0,0,10126.193
21901,948,5,01/08/2014,2063,1,1,0,1,6642.645
442959,840,4,16/10/2014,1038,1,0,0,0,9241.713
394686,589,1,18/05/2015,686,1,1,0,0,7422.146
440149,591,2,30/12/2014,382,1,0,0,1,3711.5552
145453,585,5,01/11/2013,1032,1,0,0,0,7985.4126
104149,235,5,27/09/2013,556,1,1,0,0,6508.6753
595326,278,3,18/06/2014,799,1,1,0,0,8141.0464
50585,781,1,04/03/2013,1041,1,1,0,0,9989.622
315536,117,2,09/06/2015,490,1,0,0,0,4670.842
351743,380,7,22/02/2015,0,0,0,0,0,-35.250748
117526,349,3,22/07/2015,748,1,0,0,1,6865.6206
211829,88,4,19/06/2014,714,1,1,0,0,6991.512
649602,740,6,03/08/2013,530,1,0,0,1,5557.6123
82538,513,4,27/03/2014,1900,1,0,0,0,14701.139
529591,831,2,05/08/2014,1853,1,1,0,1,15265.877
153640,559,5,07/06/2013,791,1,1,0,0,7094.519
447161,1029,7,27/10/2013,0,0,0,0,0,-15.89584
567039,1114,5,28/06/2013,3154,1,0,0,1,21504.506
576976,38,2,05/11/2013,539,1,1,0,0,5795.439
291564,987,3,13/03/2013,807,1,0,0,0,5829.069
